title,reviews
1461 3홀 모노 블랙 14345001,"남녀노소 누구나 신발장에 하나 구비해야하는 기본템.

제 평소 신발 사이즈
에어포스1 : 270
아디다스 스탠스미스 : 265

이외 웬만하면 265~270인데 이건 10단위로 밖에 안나오고 확실히 크게 나왔네요 260 딱 좋습니다"
1461 3홀 모노 블랙 14345001,"역시 닥마는 발이 편하지 않지만
클레직한 매력이 있는거 같습니다"
1461 3홀 모노 블랙 14345001,"너무 이뻐요 벌써 세켤레째 신고있습니다
담에 또 이용할게요"
1461 3홀 모노 블랙 14345001,보통 245신는데 240은 너무 딱맞아서 반업해서 250샀어요. 살짝 크킨튼데 와이드한 바지랑 입으니깐 예뻐요! 반바지엔 못입을듯ㅠㅠ 왕발처럼 보임..
1461 3홀 모노 블랙 14345001,친구 선물로 줬는데 너무 맘에 들어해요 디자인도 깔끔하고 괜찮은 거 같아요~
1461 3홀 모노 블랙 14345001,좀 작은 감은 있네요. 계속 신다보면 편해 진다니깐 계속 신어 봐야겠어요
1461 3홀 모노 블랙 14345001,발목부분을 칼로 만든거 제외하고는 최상의 기본템
1461 3홀 모노 블랙 14345001,어떤 코디에나 다 잘 어울리고 코디하기 쉬워요!! 너무 마음에 듭니당
1461 3홀 모노 블랙 14345001,신으면 발이 편하진 않지만 디자인은 맘에 듭니다
1461 3홀 모노 블랙 14345001,정말 이쁘지만 처음에 발 아프고 적응하려면 조금 걸립니다
1461 3홀 모노 블랙 14345001,이쁘고 다 좋은데 확실히 발목부근이 딱딱하네요 길들이긴 해야할듯
1461 3홀 모노 블랙 14345001,역시 닥터마틴 다 까지긴 했는데 그래도 길들이기 전까지는 악깡버..
1461 3홀 모노 블랙 14345001,"유명한데는 이유가 있네요 너무 예쁩니다
265신는ㄷ 270신으니까 딱 좋아요"
1461 3홀 모노 블랙 14345001,기본템으로 항상 가지고 있는 제품입니다 선물했는데 만족해하네요
1461 3홀 모노 블랙 14345001,"좀 무겁고 불편한데 깔끔해서 좋습니다
빨리 길들기를"
1461 3홀 모노 블랙 14345001,예쁘네요 잘신겠습니다 많이 파시고 행복하세요
1461 3홀 모노 블랙 14345001,"발뒤꿈치 불편하다는 얘기 듣구 망설옇는데
잘 산거 같습니다
불편한거 없구요
270 샀는데 일반 사이즈보다 조금 넉넉한거 같습니다"
1461 3홀 모노 블랙 14345001,이뻐요 좀 무겁지만 신고다니면 편해요 고급집니다
1461 3홀 모노 블랙 14345001,너무 이뻐요 생각보다 착용감도 좋아서 좋았습니다
1461 3홀 모노 블랙 14345001,발이 엄청 편하지는 않은데 신을만 합니다 예뻐요
1461 3홀 모노 블랙 14345001,분위기 있게 신어도 돼고 가볍게 신어도 좋은 신발이에요!!
